time,comment,event,event_player,event_team,comment_desc,home_team,home_team_abbr,away_team,away_team_abbr,full_time_score,match_x,date,link,match_y,match_day,live_ticker,stage,leg,time_detail
82," BENFICA LEVEL! It is now 3-3 at Anfield, as Nunez powers a shot from the left side of the box into the bottom-right corner, following a throughball from Mario. Remarkably, it's 6-4 on aggregate in this wide open tie! ",goal,"[' D. Nunez ', ' Goal ']",Benfica,timer,Liverpool,LIV,Benfica,SLB,3 - 3,Liverpool vs Benfica,04/13/22,https://www.goal.com/en/match/liverpool-vs-benfica/7gyv922x1766s3na0quksnuhg,Liverpool vs Benfica,04/13/22,https://www.goal.com/en/match/liverpool-vs-benfica/7gyv922x1766s3na0quksnuhg,QF,2,Normal Time
82, Valverde offers fresh legs in midfield as he replaces Modric for the final eight minutes. ,substitution,"[' F. Valverde ', ' L. Modric ']",Real Madrid,timer,PSG,PSG,Real Madrid,RMA,1 - 0,Psg vs Real Madrid,02/15/22,https://www.goal.com/en/match/psg-vs-real-madrid/poimt8p0uc8m169to05nxuz8,Psg vs Real Madrid,02/15/22,https://www.goal.com/en/match/psg-vs-real-madrid/poimt8p0uc8m169to05nxuz8,R16,1,Normal Time
82, Vinicius makes way for the visitors after earning a free-kick in a useful position. Hazard enters the action to replace the Brazilian. ,substitution,"[' E. Hazard ', ' Vinicius Junior ']",Real Madrid,timer,PSG,PSG,Real Madrid,RMA,1 - 0,Psg vs Real Madrid,02/15/22,https://www.goal.com/en/match/psg-vs-real-madrid/poimt8p0uc8m169to05nxuz8,Psg vs Real Madrid,02/15/22,https://www.goal.com/en/match/psg-vs-real-madrid/poimt8p0uc8m169to05nxuz8,R16,1,Normal Time
82, Gavi goes into the book for a foul on Goretzka. ,yellow_card,"[' Gavi ', ' Yellow Card ']",Barcelona,timer,Barcelona,BAR,Bayern Munchen,FCB,0 - 3,Barcelona vs Bayern Muenchen,09/14/21,https://www.goal.com/en/match/barcelona-vs-bayern-muenchen/11g738se6x5am6jsj6d5b8wlw,Barcelona vs Bayern Muenchen,09/14/21,https://www.goal.com/en/match/barcelona-vs-bayern-muenchen/11g738se6x5am6jsj6d5b8wlw,Group Stage,1,Normal Time
82," Ukrainian attacker Yaremchuk is the next man to enter the fray for the hosts, replacing Everton, who missed their best chance to level the score. ",substitution,"[' R. Yaremchuk ', ' Everton ']",Benfica,timer,Benfica,SLB,Liverpool,LIV,1 - 3,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44,Benfica vs Liverpool,04/05/22,https://www.goal.com/en/match/benfica-vs-liverpool/76m6aq0drov618phf94yy1k44,QF,1,Normal Time
82, Nagelsmann turns to his bench for the first time as Gnabry replaces Musiala. ,substitution,"[' S. Gnabry ', ' J. Musiala ']",Bayern Munchen,timer,Bayern Munchen,FCB,Villarreal,VIL,1 - 1,Bayern muenchen Vs Villarreal,04/12/22,https://www.goal.com/en/match/bayern-muenchen-vs-villarreal/65z8ibz52jh28bhxsg5ieh15g,Bayern muenchen Vs Villarreal,04/12/22,https://www.goal.com/en/match/bayern-muenchen-vs-villarreal/65z8ibz52jh28bhxsg5ieh15g,QF,2,Normal Time
82," United are making their final change following the equaliser. Sancho goes off, with Lingard on for him. ",substitution,"[' J. Lingard ', ' J. Sancho ']",Manchester United,timer,Atletico Madrid,ATM,Manchester United,MUN,1 - 1,Atletico madrid Vs Manchester United,02/23/22,https://www.goal.com/en/match/atletico-madrid-vs-manchester-united/pf15v919indsocrbpnrjuoes,Atletico madrid Vs Manchester United,02/23/22,https://www.goal.com/en/match/atletico-madrid-vs-manchester-united/pf15v919indsocrbpnrjuoes,R16,1,Normal Time
82, Wendell is booked after tripping Correa near the touchline. ,yellow_card,"[' Wendell ', ' Yellow Card ']",Porto,timer,Atletico Madrid,ATM,Porto,POR,0 - 0,Atletico madrid Vs Porto,09/15/21,https://www.goal.com/en/match/atletico-madrid-vs-porto/av69zwt4kloy1a3cdz0j9o5ck,Atletico madrid Vs Porto,09/15/21,https://www.goal.com/en/match/atletico-madrid-vs-porto/av69zwt4kloy1a3cdz0j9o5ck,Group Stage,1,Normal Time
82, Coman replaces Sane in the final third for the visitors. ,substitution,"[' K. Coman ', ' L. Sane ']",Bayern Munchen,timer,Barcelona,BAR,Bayern Munchen,FCB,0 - 3,Barcelona vs Bayern Muenchen,09/14/21,https://www.goal.com/en/match/barcelona-vs-bayern-muenchen/11g738se6x5am6jsj6d5b8wlw,Barcelona vs Bayern Muenchen,09/14/21,https://www.goal.com/en/match/barcelona-vs-bayern-muenchen/11g738se6x5am6jsj6d5b8wlw,Group Stage,1,Normal Time
82, Amorim appears to be keeping it as tight as possible as defender Neto replaces Porro for the final seven minutes of normal time. ,substitution,"[' Luis Carlos ', ' Pedro Porro ']",Sporting CP,timer,Sporting CP,SCP,Manchester City,MCI,0 - 5,Sporting cp Vs Manchester City,02/15/22,https://www.goal.com/en/match/sporting-cp-vs-manchester-city/p4d9349cadj58t659v5g39ck,Sporting cp Vs Manchester City,02/15/22,https://www.goal.com/en/match/sporting-cp-vs-manchester-city/p4d9349cadj58t659v5g39ck,R16,1,Normal Time
82, Lemar is withdrawn as Suarez enters the fold in the final third. Simeone is going for it with eight minutes left. ,substitution,"[' L. Suarez ', ' T. Lemar ']",Atletico Madrid,timer,Atletico Madrid,ATM,Manchester City,MCI,0 - 0,Atletico madrid Vs Manchester City,04/13/22,https://www.goal.com/en/match/atletico-madrid-vs-manchester-city/4cddiyrp8qqkqowym4b868owk,Atletico madrid Vs Manchester City,04/13/22,https://www.goal.com/en/match/atletico-madrid-vs-manchester-city/4cddiyrp8qqkqowym4b868owk,QF,2,Normal Time
82, Zenit are making another change now as Kuzyaev making way for Kravtsov. ,substitution,"[' K. Kravtsov ', ' D. Kuzyaev ']",Zenit,timer,Chelsea,CHE,Zenit,ZEN,1 - 0,Chelsea vs Zenit,09/14/21,https://www.goal.com/en/match/chelsea-vs-zenit/eu5ax5r3cdw7bfd239qhe4hzo,Chelsea vs Zenit,09/14/21,https://www.goal.com/en/match/chelsea-vs-zenit/eu5ax5r3cdw7bfd239qhe4hzo,Group Stage,1,Normal Time
82," Making an impact from the bench, Mario plays an accurate ball in for Nunez to strike. ",assist,"[' Joao Mario ', ' Assist ']",Benfica,timer,Liverpool,LIV,Benfica,SLB,3 - 3,Liverpool vs Benfica,04/13/22,https://www.goal.com/en/match/liverpool-vs-benfica/7gyv922x1766s3na0quksnuhg,Liverpool vs Benfica,04/13/22,https://www.goal.com/en/match/liverpool-vs-benfica/7gyv922x1766s3na0quksnuhg,QF,2,Normal Time
82, Otavio departs with Vieira coming on. ,substitution,"[' Fabio Vieira ', ' Otavio ']",Porto,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk,Group Stage,2,Normal Time
82," Saelemaekers is also being taken off, with Kalulu replacing him. ",substitution,"[' P. Kalulu ', ' A. Saelemaekers ']",Milan,timer,Milan,MIL,Atletico Madrid,ATM,1 - 2,Milan vs Atletico Madrid,09/28/21,https://www.goal.com/en/match/milan-vs-atletico-madrid/avf1qcwelwvm3v9hevti86j2s,Milan vs Atletico Madrid,09/28/21,https://www.goal.com/en/match/milan-vs-atletico-madrid/avf1qcwelwvm3v9hevti86j2s,Group Stage,1,Normal Time
82, Mbabu makes his way onto the pitch in place of Vranckx. ,substitution,"[' K. Mbabu ', ' A. Vranckx ']",Wolfsburg,timer,Wolfsburg,WOB,Salzburg,RBS,2 - 1,Wolfsburg vs Salzburg,11/02/21,https://www.goal.com/en/match/wolfsburg-vs-salzburg/7syd7r8dg2dboymoyepz6olqs,Wolfsburg vs Salzburg,11/02/21,https://www.goal.com/en/match/wolfsburg-vs-salzburg/7syd7r8dg2dboymoyepz6olqs,Group Stage,2,Normal Time
82," Dybala adds to his excellent performance in this match with the unselfish assist, and after missing some great chances earlier in the match, Morata has a goal to savour at last. ",assist,"[' P. Dybala ', ' Assist ']",Juventus,timer,Juventus,JUV,Zenit,ZEN,4 - 2,Juventus vs Zenit,11/02/21,https://www.goal.com/en/match/juventus-vs-zenit/euqzieb0g92l04i7g2vqrj8r8,Juventus vs Zenit,11/02/21,https://www.goal.com/en/match/juventus-vs-zenit/euqzieb0g92l04i7g2vqrj8r8,Group Stage,2,Normal Time
82," GOOOALLL!!!! Morata finally has his goal!! Dybala profits from a loose ball and feeds his strike partner, and this time Morata makes no mistake in firing the shot first-time, underneath Kritsyuk to make it 4-1!! A three-goal lead, and surely three Group H points for Juve! ",goal,"[' Alvaro Morata ', ' Goal ']",Juventus,timer,Juventus,JUV,Zenit,ZEN,4 - 2,Juventus vs Zenit,11/02/21,https://www.goal.com/en/match/juventus-vs-zenit/euqzieb0g92l04i7g2vqrj8r8,Juventus vs Zenit,11/02/21,https://www.goal.com/en/match/juventus-vs-zenit/euqzieb0g92l04i7g2vqrj8r8,Group Stage,2,Normal Time
82, Yaremchuk makes way for Nunez up top. ,substitution,"[' D. Nunez ', ' R. Yaremchuk ']",Benfica,timer,Benfica,SLB,Dynamo Kyiv,DYN,2 - 0,Benfica vs Dynamo Kyiv,12/08/21,https://www.goal.com/en/match/benfica-vs-dynamo-kyiv/12br06ktdmz56oys6s7zmfk7o,Benfica vs Dynamo Kyiv,12/08/21,https://www.goal.com/en/match/benfica-vs-dynamo-kyiv/12br06ktdmz56oys6s7zmfk7o,Group Stage,2,Normal Time
82, Rafa also heads off with Goncalves taking his place. ,substitution,"[' Paulo Bernardo ', ' Rafa ']",Benfica,timer,Benfica,SLB,Dynamo Kyiv,DYN,2 - 0,Benfica vs Dynamo Kyiv,12/08/21,https://www.goal.com/en/match/benfica-vs-dynamo-kyiv/12br06ktdmz56oys6s7zmfk7o,Benfica vs Dynamo Kyiv,12/08/21,https://www.goal.com/en/match/benfica-vs-dynamo-kyiv/12br06ktdmz56oys6s7zmfk7o,Group Stage,2,Normal Time
82, Final roll of the dice for Milan here as Krunic is taken off and replaced by Maldini. ,substitution,"[' D. Maldini ', ' R. Krunic ']",Milan,timer,Porto,POR,Milan,MIL,1 - 0,Porto vs Milan,10/19/21,https://www.goal.com/en/match/porto-vs-milan/avk4tw0iwoas0dh3yc6lpjz84,Porto vs Milan,10/19/21,https://www.goal.com/en/match/porto-vs-milan/avk4tw0iwoas0dh3yc6lpjz84,Group Stage,1,Normal Time
82, Richards just slips as he tries to dispossess Araujo and ends up standing on the defender's foot. He's shown a yellow card. ,yellow_card,"[' O. Richards ', ' Yellow Card ']",Bayern Munchen,timer,Bayern Munchen,FCB,Barcelona,BAR,3 - 0,Bayern muenchen Vs Barcelona,12/08/21,https://www.goal.com/en/match/bayern-muenchen-vs-barcelona/128yfut2vqfx2wkwxvy3mqvx0,Bayern muenchen Vs Barcelona,12/08/21,https://www.goal.com/en/match/bayern-muenchen-vs-barcelona/128yfut2vqfx2wkwxvy3mqvx0,Group Stage,2,Normal Time
82," Souza has been overwhelmed in midfield, so may be glad to be substituted. Besiktas veteran Hutchinson is on for the final few minutes. ",substitution,"[' A. Hutchinson ', ' Souza ']",Besiktas,timer,Borussia Dortmund,BVB,Besiktas,BJK,5 - 0,Borussia dortmund Vs Besiktas,12/07/21,https://www.goal.com/en/match/borussia-dortmund-vs-besiktas/2wd5hkymuuwc199tirolu1ous,Borussia dortmund Vs Besiktas,12/07/21,https://www.goal.com/en/match/borussia-dortmund-vs-besiktas/2wd5hkymuuwc199tirolu1ous,Group Stage,2,Normal Time
82, Porto throw on Martinez up top in place of Taremi. ,substitution,"[' Toni Martinez ', ' M. Taremi ']",Porto,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk,Group Stage,2,Normal Time
82, Yakhshiboev has been quiet tonight for Sheriff and he is now replaced by Julien. ,substitution,"[' K. Julien ', ' J. Yakhshiboyev ']",Sheriff,timer,Sheriff,SHE,Internazionale,INT,1 - 3,Sheriff vs Internazionale,11/03/21,https://www.goal.com/en/match/sheriff-vs-internazionale/9uir0gj9wjm4nk7ewaq6cmu50,Sheriff vs Internazionale,11/03/21,https://www.goal.com/en/match/sheriff-vs-internazionale/9uir0gj9wjm4nk7ewaq6cmu50,Group Stage,2,Normal Time
82, What a night for Brozovic as he now has one goal and one assist to his name after Sanchez's strike. ,assist,"[' M. Brozovic ', ' Assist ']",Internazionale,timer,Sheriff,SHE,Internazionale,INT,1 - 3,Sheriff vs Internazionale,11/03/21,https://www.goal.com/en/match/sheriff-vs-internazionale/9uir0gj9wjm4nk7ewaq6cmu50,Sheriff vs Internazionale,11/03/21,https://www.goal.com/en/match/sheriff-vs-internazionale/9uir0gj9wjm4nk7ewaq6cmu50,Group Stage,2,Normal Time
82," WHAT AN IMPACT - SHERIFF 0-3 INTER - Within 30 seconds of coming off the bench, Sanchez makes it three-nil as he scores his first goal of the season. That should be game set and match in Moldova, with Sanchez collecting Brozovic's pass before smashing his shot past Athanasiadis. ",goal,"[' A. Sanchez ', ' Goal ']",Internazionale,timer,Sheriff,SHE,Internazionale,INT,1 - 3,Sheriff vs Internazionale,11/03/21,https://www.goal.com/en/match/sheriff-vs-internazionale/9uir0gj9wjm4nk7ewaq6cmu50,Sheriff vs Internazionale,11/03/21,https://www.goal.com/en/match/sheriff-vs-internazionale/9uir0gj9wjm4nk7ewaq6cmu50,Group Stage,2,Normal Time
82," CITY DOWN TO 10! Silva is running down the left and he tries to shield the ball from Walker, who is coming in quickly behind him. The right-back seems to just kick out at the back of Silva and the referee shows him a straight red card. ",red_card,"[' K. Walker ', ' Red Card ']",Manchester City,timer,RB Leipzig,RBL,Manchester City,MCI,2 - 1,Rb leipzig Vs Manchester City,12/07/21,https://www.goal.com/en/match/rb-leipzig-vs-manchester-city/40il1i4jjzv00pd256fojwbo4,Rb leipzig Vs Manchester City,12/07/21,https://www.goal.com/en/match/rb-leipzig-vs-manchester-city/40il1i4jjzv00pd256fojwbo4,Group Stage,2,Normal Time
82, Rekik is booked after bringing down Arnold in the middle of the pitch. ,yellow_card,"[' K. Rekik ', ' Yellow Card ']",Sevilla,timer,Wolfsburg,WOB,Sevilla,SEV,1 - 1,Wolfsburg vs Sevilla,09/29/21,https://www.goal.com/en/match/wolfsburg-vs-sevilla/7spassdkpavrrpr874y0i62vo,Wolfsburg vs Sevilla,09/29/21,https://www.goal.com/en/match/wolfsburg-vs-sevilla/7spassdkpavrrpr874y0i62vo,Group Stage,1,Normal Time
82," Paulinho, who won the penalty that has seemingly sealed Sporting's place in the Champions League knockout stages, is replaced by Tomas. ",substitution,"[' Tiago Tomas ', ' Paulinho ']",Sporting CP,timer,Sporting CP,SCP,Borussia Dortmund,BVB,3 - 1,Sporting cp Vs Borussia Dortmund,11/24/21,https://www.goal.com/en/match/sporting-cp-vs-borussia-dortmund/2waepmdsbj6ut3zijhmyyxous,Sporting cp Vs Borussia Dortmund,11/24/21,https://www.goal.com/en/match/sporting-cp-vs-borussia-dortmund/2waepmdsbj6ut3zijhmyyxous,Group Stage,2,Normal Time
82," For arguing that Jordan should be booked for time-wasting, Arnold is instead shown a yellow card by the unimpressed referee. ",yellow_card,"[' M. Arnold ', ' Yellow Card ']",Wolfsburg,timer,Sevilla,SEV,Wolfsburg,WOB,2 - 0,Sevilla vs Wolfsburg,11/23/21,https://www.goal.com/en/match/sevilla-vs-wolfsburg/7t4lfv2y05vdqvmhoxzfkmolw,Sevilla vs Wolfsburg,11/23/21,https://www.goal.com/en/match/sevilla-vs-wolfsburg/7t4lfv2y05vdqvmhoxzfkmolw,Group Stage,2,Normal Time
82," Sevilla decide on a third change, and goalscorer Jordan is offered a rest, allowing Delaney to come on and shore up the midfield. ",substitution,"[' T. Delaney ', ' Joan Jordan ']",Sevilla,timer,Sevilla,SEV,Wolfsburg,WOB,2 - 0,Sevilla vs Wolfsburg,11/23/21,https://www.goal.com/en/match/sevilla-vs-wolfsburg/7t4lfv2y05vdqvmhoxzfkmolw,Sevilla vs Wolfsburg,11/23/21,https://www.goal.com/en/match/sevilla-vs-wolfsburg/7t4lfv2y05vdqvmhoxzfkmolw,Group Stage,2,Normal Time
82," Clement now sends on Wesley, with De Ketelaere making his way to the bench. ",substitution,"[' Wesley Moraes ', ' C. De Ketelaere ']",Club Brugge,timer,Club Brugge,CLU,RB Leipzig,RBL,0 - 5,Club brugge Vs Rb Leipzig,11/24/21,https://www.goal.com/en/match/club-brugge-vs-rb-leipzig/40cf95umd9x3icd9le53xy42c,Club brugge Vs Rb Leipzig,11/24/21,https://www.goal.com/en/match/club-brugge-vs-rb-leipzig/40cf95umd9x3icd9le53xy42c,Group Stage,2,Normal Time
82, Sowah has had a quiet night and he is now replaced by Izquierdo. ,substitution,"[' J. Izquierdo ', ' K. Sowah ']",Club Brugge,timer,Club Brugge,CLU,RB Leipzig,RBL,0 - 5,Club brugge Vs Rb Leipzig,11/24/21,https://www.goal.com/en/match/club-brugge-vs-rb-leipzig/40cf95umd9x3icd9le53xy42c,Club brugge Vs Rb Leipzig,11/24/21,https://www.goal.com/en/match/club-brugge-vs-rb-leipzig/40cf95umd9x3icd9le53xy42c,Group Stage,2,Normal Time
82," Wagner makes another pair of changes, with Moumi Ngamaleu replaced by Siebatcheu in attack as Young Boys push for an equaliser. ",substitution,"[' J. Siebatcheu ', ' N. Moumi Ngamaleu ']",Young Boys,timer,Villarreal,VIL,Young Boys,YBB,2 - 0,Villarreal vs Young Boys,11/02/21,https://www.goal.com/en/match/villarreal-vs-young-boys/7od2uen5cz88zpu29o0u8kefo,Villarreal vs Young Boys,11/02/21,https://www.goal.com/en/match/villarreal-vs-young-boys/7od2uen5cz88zpu29o0u8kefo,Group Stage,2,Normal Time
82, Allegri adds some pace into his midfield as Bernardeschi makes way for Cuadrado. ,substitution,"[' J. Cuadrado ', ' F. Bernardeschi ']",Juventus,timer,Juventus,JUV,Malmo FF,MFF,1 - 0,Juventus vs Malmoe Ff,12/08/21,https://www.goal.com/en/match/juventus-vs-malmoe-ff/euzle371kfdg4kz8t99ubruhg,Juventus vs Malmoe Ff,12/08/21,https://www.goal.com/en/match/juventus-vs-malmoe-ff/euzle371kfdg4kz8t99ubruhg,Group Stage,2,Normal Time
82," Final change for Liverpool now, with Oxlade-Chamberlain being replaced by Milner. ",substitution,"[' J. Milner ', ' A. Oxlade-Chamberlain ']",Liverpool,timer,Liverpool,LIV,Porto,POR,2 - 0,Liverpool vs Porto,11/24/21,https://www.goal.com/en/match/liverpool-vs-porto/avuukrfg26vn3nbwkf4q7royc,Liverpool vs Porto,11/24/21,https://www.goal.com/en/match/liverpool-vs-porto/avuukrfg26vn3nbwkf4q7royc,Group Stage,2,Normal Time
82, Sane latches on to a cross from Gnabry and gets the better of Otamendi with an element of fortune. He then offload to Lewandowski to complete the finish. ,assist,"[' L. Sane ', ' Assist ']",Bayern Munchen,timer,Benfica,SLB,Bayern Munchen,FCB,0 - 4,Benfica vs Bayern Muenchen,10/20/21,https://www.goal.com/en/match/benfica-vs-bayern-muenchen/11uv14jv64kplg15rl5jyeyvo,Benfica vs Bayern Muenchen,10/20/21,https://www.goal.com/en/match/benfica-vs-bayern-muenchen/11uv14jv64kplg15rl5jyeyvo,Group Stage,1,Normal Time
82," GOALLLLLLLLLLLLLLLLLLLLLL!!!! LEWANDOWSKI TAPS HOME!!!!! 3-0 BAYERN!! The German side surely secure the win this evening as the Pole converts an offload from Sane, tapping home into an empty net. Bayern open up Benfica down the right flank and Gnabry's cross finds its way into the feet of Sane. He turns past Otamendi with a slice of luck and then spots an unmarked Lewandowski at the back post. The forward makes no mistake with his finish. ",goal,"[' R. Lewandowski ', ' Goal ']",Bayern Munchen,timer,Benfica,SLB,Bayern Munchen,FCB,0 - 4,Benfica vs Bayern Muenchen,10/20/21,https://www.goal.com/en/match/benfica-vs-bayern-muenchen/11uv14jv64kplg15rl5jyeyvo,Benfica vs Bayern Muenchen,10/20/21,https://www.goal.com/en/match/benfica-vs-bayern-muenchen/11uv14jv64kplg15rl5jyeyvo,Group Stage,1,Normal Time
82, Weah comes on for David. ,substitution,"[' T. Weah ', ' J. David ']",Lille,timer,Lille,LIL,Sevilla,SEV,0 - 0,Lille vs Sevilla,10/20/21,https://www.goal.com/en/match/lille-vs-sevilla/7sv8rdhzmqbyhoezg1ts27qxg,Lille vs Sevilla,10/20/21,https://www.goal.com/en/match/lille-vs-sevilla/7sv8rdhzmqbyhoezg1ts27qxg,Group Stage,1,Normal Time
83, Kravtsov replaces Sutormin for the closing stages of the contest for the hosts. ,substitution,"[' K. Kravtsov ', ' A. Sutormin ']",Zenit,timer,Zenit,ZEN,Malmo FF,MFF,4 - 0,Zenit vs Malmoe Ff,09/29/21,https://www.goal.com/en/match/zenit-vs-malmoe-ff/eufad2i42vqc3y39jklecckd0,Zenit vs Malmoe Ff,09/29/21,https://www.goal.com/en/match/zenit-vs-malmoe-ff/eufad2i42vqc3y39jklecckd0,Group Stage,1,Normal Time
83," As Ajax's frustration grows, Timber is shown a yellow card for fouling the impressive Benfica captain, Otamendi, in an aerial challenge. ",yellow_card,"[' J. Timber ', ' Yellow Card ']",Ajax,timer,Ajax,AJX,Benfica,SLB,0 - 1,Ajax vs Benfica,03/15/22,https://www.goal.com/en/match/ajax-vs-benfica/pyorp5wblvfj9brf2v64nuhg,Ajax vs Benfica,03/15/22,https://www.goal.com/en/match/ajax-vs-benfica/pyorp5wblvfj9brf2v64nuhg,R16,2,Normal Time
83," Goalscorer Silva is also withdrawn by Jesse Marsch, and Emil Forsberg comes on in his place. ",substitution,"[' E. Forsberg ', ' Andre Silva ']",RB Leipzig,timer,PSG,PSG,RB Leipzig,RBL,3 - 2,Psg vs Rb Leipzig,10/19/21,https://www.goal.com/en/match/psg-vs-rb-leipzig/3zxrxiv23fmvawfso9ethk74k,Psg vs Rb Leipzig,10/19/21,https://www.goal.com/en/match/psg-vs-rb-leipzig/3zxrxiv23fmvawfso9ethk74k,Group Stage,1,Normal Time
